stop_id,stop_name,stop_lat,stop_lon
УЛ. ОДРИН,2076,42.699423,23.304288
УЛ. ОДРИН,2077,42.702156,23.304555
УЛ. ОДРИН,2078,42.702109,23.305064
УЛ. ОПЪЛЧЕНСКА,2079,42.712572,23.316271
УЛ. ОПЪЛЧЕНСКА,2080,42.713417,23.315717
УЛ. ОПЪЛЧЕНСКА,2081,42.706032,23.312991
УЛ. ОПЪЛЧЕНСКА,2082,42.70617,23.311047
УЛ. ОПЪЛЧЕНСКА,2083,42.701154,23.310714
УЛ. ОПЪЛЧЕНСКА,2084,42.698658,23.308904
УЛ. ОПЪЛЧЕНСКА,2085,42.69853,23.31002
УЛ. ОПЪЛЧЕНСКА,2086,42.701205,23.310184
УЛ. ОПЪЛЧЕНСКА,2087,42.705383,23.313486
УЛ. ОРЕХОВА ГОРА,2088,42.669011,23.297913
УЛ. ОРЕХОВА ГОРА,2089,42.669549,23.297461
УЛ. ОРИОН,2090,42.718209,23.279383
УЛ. ОРИОН,2091,42.718162,23.27796
УЛ. ОРИОН,2092,42.717133,23.27827
УЛ. ОРИОН,2093,42.717088,23.279512
УЛ. ОРФЕЙ,2094,42.760895,23.422864
УЛ. ОРФЕЙ,2095,42.760716,23.422845
УЛ. ОРЯХОВО,2096,42.710971,23.291992
УЛ. ОРЯХОВО,2097,42.71032,23.292804
УЛ. ОСВОБОЖДЕНИЕ,2098,42.694517,23.292279
УЛ. ОСВОБОЖДЕНИЕ,2099,42.694454,23.292651
УЛ. ОСТРОВО,2100,42.704279,23.35247
УЛ. ОХРИД,2101,42.709866,23.313929
УЛ. ОХРИД,2102,42.708479,23.312499
УЛ. ПЛАНИНЕЦ,2103,42.662706,23.25365
УЛ. ПЛАНИНЕЦ,2104,42.662531,23.253284
УЛ. ОХРИД,2105,42.708749,23.313171
УЛ. ПАНАЙОТ ХИТОВ,2106,42.703795,23.347067
МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,2107,42.703422,23.354557
МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,2108,42.70298,23.352231
УЛ. НИШАВА,2109,42.681308,23.289731
УЛ. НИШАВА,2110,42.681364,23.289762
УЛ. ПИРОТСКА,2111,42.701362,23.310392
УЛ. ПИРОТСКА,2112,42.700489,23.316129
УЛ. ПИРОТСКА,2113,42.700096,23.316063
УЛ. ПИРОТСКА,2114,42.701816,23.310697
НАДЛЕЗ НАДЕЖДА,2115,42.713747,23.305835
НАДЛЕЗ НАДЕЖДА,2116,42.714046,23.308203
УЛ. ПОДУЕНСКА,2117,42.700768,23.35148
УЛ. ПОДУЕНСКА,2118,42.700611,23.351459
УЛ. ПОЛК.СТ.БАЧИЙСКИ,2119,42.664367,23.243669
УЛ. ПОЛК.СТ.БАЧИЙСКИ,2120,42.664714,23.243801
УЛ. ПОП БОГОМИЛ,2121,42.70344,23.328985
УЛ. ПОП БОГОМИЛ,2122,42.703145,23.328914
УЛ. ПОП ГРУЙО,2123,42.707079,23.380192
УЛ. ПОП ГРУЙО,2124,42.710894,23.380174
Ж.К. ЛЕВСКИ-В,2125,42.709828,23.377865
УЛ. ПОП ГРУЙО,2126,42.702384,23.381771
УЛ. ПОП ГРУЙО,2127,42.707141,23.379221
УЛ. ПОП ГРУЙО,2128,42.710491,23.3816
УЛ. ПОП ГРУЙО,2129,42.702342,23.382305
УЛ. ПОП ГРУЙО,2130,42.702354,23.382623
УЛ. ПОП ГРУЙО,2131,42.70217,23.382413
УЛ. ПОРУЧИК ГР. ЗАГОРСКИ,2132,42.717845,23.240607
УЛ. ПОРУЧИК ГР. ЗАГОРСКИ,2133,42.718411,23.239855
УЛ. ПРОФ. Д. АТАНАСОВ,2134,42.674832,23.290288
УЛ. ПРОФ. Д. АТАНАСОВ,2135,42.675488,23.289569
БУЛ. ГОЦЕ ДЕЛЧЕВ,2136,42.675429,23.287968
УЛ. ПРОБУДА,2138,42.737579,23.327194
УЛ. ПРОБУДА,2139,42.737648,23.327243
УЛ. ПРОМИШЛЕНА,2140,42.689859,23.250792
УЛ. ПРОМИШЛЕНА,2141,42.689713,23.248705
УЛ. ПРОСВЕТА,2142,42.725057,23.317662
УЛ. ПРОСВЕТА,2143,42.724526,23.316018
УЛ. ПРОСВЕТА,2144,42.725755,23.317229
УЛ. ПРОФ. ВАЙГАНД,2145,42.696475,23.280485
УЛ. ПРОФ. ВАЙГАНД,2146,42.696152,23.280918
УЛ. ПРОФ. ИВ. ШИШМАНОВ,2147,42.707439,23.359333
УЛ. ПРОФ. И. ГЕОРГОВ,2148,42.725101,23.318795
УЛ. ПРОФ. И. ГЕОРГОВ,2149,42.724718,23.322211
УЛ. РАВНЕЦ - ПО ЖЕЛАНИЕ,2150,42.789549,23.330659
УЛ. РАВНЕЦ - ПО ЖЕЛАНИЕ,2151,42.789547,23.32995
УЛ. РАДЕЦКИ,2152,42.642999,23.282338
УЛ. РАДЕЦКИ,2153,42.643356,23.281168
УЛ. РЕЗБАРСКА,2154,42.710254,23.355236
УЛ. РЕЗБАРСКА,2155,42.710417,23.354781
УЛ. РЕСЕНСКА ПОЛЯНА,2156,42.709439,23.345216
УЛ. РЕСЕНСКА ПОЛЯНА,2157,42.709609,23.345314
УЛ. РИЛСКА ОБИТЕЛ,2158,42.701539,23.378913
УЛ. РИЛСКА ОБИТЕЛ,2159,42.701306,23.376618
УЛ. РИЛСКА ОБИТЕЛ,2160,42.701716,23.379128
УЛ. РИЛСКА ОБИТЕЛ,2161,42.701496,23.376853
Ж.К. КРАСНА ПОЛЯНА,2162,42.697333,23.277207
Ж.К. КРАСНА ПОЛЯНА,2163,42.697121,23.277241
УЛ. РОЯК,2164,42.713376,23.34281
УЛ. РОЯК,2165,42.712325,23.343676
УЛ. ЛУИ ПАСТЬОР,2166,42.720825,23.273042
УЛ. ЛУИ ПАСТЬОР,2167,42.720306,23.273713
УЛ. САН СТЕФАНО,2168,42.696494,23.339916
УЛ. САН СТЕФАНО,2169,42.696511,23.340374
УЛ. СВ.СВ. КИРИЛ И МЕТОДИЙ,2170,42.705057,23.311708
УЛ. СВ.СВ. КИРИЛ И МЕТОДИЙ,2171,42.705023,23.311374
УЛ. СИНЧЕЦ,2172,42.606405,23.470032
УЛ. СИНЧЕЦ,2173,42.606343,23.469992
УЛ. СИНЯТА СКАЛА - ПО ЖЕЛАНИЕ,2174,42.655888,23.233221
УЛ. СИНЯТА СКАЛА - ПО ЖЕЛАНИЕ,2175,42.655772,23.232326
УЛ. СНЕЖНИК,2176,42.721481,23.331678
УЛ. СНЕЖНИК,2177,42.721903,23.331125
УЛ. СТ. ДОСПЕВСКИ,2180,42.707514,23.383303
УЛ. СТ. ДОСПЕВСКИ,2181,42.706979,23.382711
УЛ. СТ. ДОСПЕВСКИ,2182,42.710259,23.386186
СЕЛО ПОДГУМЕР,2183,42.806878,23.404391
УЛ. СТАРА ПЛАНИНА,2184,42.729503,23.564765
УЛ. СТАРА ПЛАНИНА,2185,42.729582,23.564578
УЛ. СТАРА ПЛАНИНА,2186,42.850961,23.266916
УЛ. СТАРА ПЛАНИНА,2187,42.850362,23.267255
СЕЛО ПОДГУМЕР,2188,42.806864,23.404316
УЛ. СТОИЛ ВОЙВОДА,2189,42.688888,23.362783
УЛ. СТОЯН МИХАЙЛОВСКИ,2190,42.672429,23.335549
УЛ. СТОЯН МИХАЙЛОВСКИ,2191,42.671826,23.336675
УЛ. СТЕФАН ПЕШЕВ,2192,42.666415,23.244048
УЛ. СТЕФАН ПЕШЕВ,2193,42.665825,23.243907
УЛ. СУЛТАН ТЕПЕ,2194,42.691978,23.35131
УЛ. СУЛТАН ТЕПЕ,2195,42.691561,23.351423
БЛ. 13 Ж.К.ЗАПАДЕН ПАРК,2196,42.701824,23.281618
БЛ. 13 Ж.К.ЗАПАДЕН ПАРК,2197,42.701874,23.281713
УЛ. СУХОДОЛСКИ ПЪТ - ПО ЖЕЛАНИЕ,2198,42.715726,23.22133
УЛ. СУХОДОЛСКИ ПЪТ - ПО ЖЕЛАНИЕ,2199,42.715357,23.220978
УЛ. ТЕМЕНУГА,2200,42.826782,23.35342
УЛ. ТЕМЕНУГА,2203,42.826879,23.353428
УЛ. ТЕОФИЛ ГАНЕВ,2204,42.709687,23.357359
УЛ. ТИМОК,2205,42.705715,23.328573
УЛ. Т. КАБЛЕШКОВ,2206,42.66484,23.287182
УЛ. Т. КАБЛЕШКОВ,2207,42.67015,23.276931
УЛ. Т. КАБЛЕШКОВ,2208,42.668623,23.276434
УЛ. Т. КАБЛЕШКОВ,2210,42.669248,23.27738
УЛ. Т. КАБЛЕШКОВ,2211,42.665757,23.28836
УЛ. Т. КАБЛЕШКОВ,2212,42.664675,23.287274
УЛ. Т. КАБЛЕШКОВ,2213,42.66577,23.288669
УЛ. ТОДОРИНИ КУКЛИ,2214,42.702175,23.358622
УЛ. ТОДОРИНИ КУКЛИ,2215,42.701441,23.35986
УЛ. ТОДОРИНИ КУКЛИ,2216,42.702405,23.360927
УЛ. ТОДОРИНИ КУКЛИ,2217,42.703171,23.359637
КЕНДИ ООД - ПО ЖЕЛАНИЕ,2218,42.717302,23.183491
КЕНДИ ООД - ПО ЖЕЛАНИЕ,2219,42.717447,23.183825
УЛ. ТЪРНОВО,2220,42.722477,23.262013
УЛ. ТЪРНОВО,2221,42.722927,23.261368
УЛ. УОШБЪРН,2222,42.706444,23.346975
УЛ. УОШБЪРН,2223,42.707094,23.345014
УЛ. УРАЛ,2224,42.677349,23.240926
УЛ. УЧЕНИЧЕСКА,2225,42.712337,23.150557
УЛ. ХАЙДУТ СИДЕР,2226,42.708916,23.286832
УЛ. ХАЙДУТ СИДЕР,2227,42.708672,23.288129
УЛ. ХАЙДУТ СИДЕР,2228,42.708636,23.288081
УЛ. ХАЙДУТ СИДЕР,2229,42.708767,23.286921
УЛ. ХАН КУБРАТ,2231,42.726432,23.289935
УЛ. ХАН КУБРАТ,2232,42.727189,23.28999
УЛ. ХАН КУБРАТ,2233,42.728306,23.289083
УЛ. ХЕМУС,2234,42.683529,23.354142
УЛ. ХЕМУС,2235,42.683571,23.353958
УЛ. ХОРИЗОНТ,2236,42.737642,23.336622
УЛ. ХОРИЗОНТ,2237,42.73765,23.336777
УЛ. ХРИСТО БОТЕВ,2238,42.760868,23.201835
УЛ. ХРИСТО БОТЕВ,2239,42.760788,23.202203
УЛ. ЦАР БОРИС ІІІ,2243,42.654326,23.464882
УЛ. ЦАР БОРИС ІІІ,2244,42.654182,23.464728
УЛ. БОР - ПО ЖЕЛАНИЕ,2245,42.707264,23.155218
УЛ. БОР - ПО ЖЕЛАНИЕ,2246,42.70628,23.152941
УЛ. ЦАР СИМЕОН,2248,42.705278,23.297805
УЛ. ЦАР СИМЕОН,2249,42.70562,23.298804
УЛ. ЦАР СИМЕОН,2250,42.705274,23.298641
УЛ. ЦАР СИМЕОН,2251,42.705162,23.298232
УЛ. ЦВЕТНА ГРАДИНА,2255,42.634059,23.409662
УЛ. ЦВЕТНА ГРАДИНА,2256,42.633887,23.409154
УЛ. ЦВЕТНА ГРАДИНА,2257,42.632803,23.409038
УЛ. ЧЕРКОВНА,2258,42.693417,23.352109
УЛ. ЧЕРКОВНА,2259,42.693616,23.351069
УЛ. РАЙСКА ГРАДИНА,2260,42.660956,23.249033
УЛ. РАЙСКА ГРАДИНА,2261,42.660828,23.248514
УЛ. ЮРИЙ ГАГАРИН,2262,42.732778,23.553846
УЛ. ЮРИЙ ГАГАРИН,2263,42.7327,23.554002
УНИКАЛНИ КОНСТРУКЦИИ - ПО ЖЕЛАНИЕ,2264,42.760573,23.487677
УНИКАЛНИ КОНСТРУКЦИИ - ПО ЖЕЛАНИЕ,2265,42.75921,23.486827
МАНАСТИР СВ. НИКОЛА,2266,42.554541,23.428437
МАНАСТИР СВ. НИКОЛА - ПО ЖЕЛАНИЕ,2267,42.554603,23.42827
КАЛФИН ДОЛ - ПО ЖЕЛАНИЕ,2268,42.595718,23.359552
КАЛФИН ДОЛ,2269,42.595418,23.359568
129-ТО ОУ,2270,42.693975,23.347535
129-ТО ОУ,2271,42.693987,23.347998
90-ТО СОУ,2272,42.726772,23.252771
144-ТО СОУ,2273,42.643402,23.379574
153-ТА ГИМНАЗИЯ,2274,42.737143,23.310141
153-ТА ГИМНАЗИЯ,2275,42.735797,23.310394
144-ТО СОУ,2276,42.64476,23.378717
90-ТО СОУ,2277,42.726377,23.253213
61-ВО ОУ,2278,42.737469,23.290295
64-ТО ОУ,2279,42.616138,23.337481
61-ВО ОУ,2280,42.737952,23.29029
177-МО ОУ,2281,42.782721,23.387919
177-МО ОУ,2282,42.782493,23.387365
152-РО ОУ,2283,42.603248,23.175481
152-РО ОУ,2284,42.603553,23.175777
64-ТО ОУ,2285,42.616373,23.337473
УЛ. УЧИЛИЩНА,2286,42.76105,23.429595
160 -ТО ОУ,2287,42.761957,23.430645
160-ТО ОУ,2288,42.762444,23.431417
СЕЛСКОСТОПАНСКА АКАДЕМИЯ,2289,42.696806,23.264473
СЕЛСКОСТОПАНСКА АКАДЕМИЯ,2290,42.696832,23.264943
ФОНДОВИ ЖИЛИЩА,2292,42.75316,23.329125
ФОНДОВИ ЖИЛИЩА,2293,42.753741,23.329205
ФОХАР АД,2294,42.64249,23.285898
ФОХАР АД,2295,42.642622,23.285889
СТАРАТА ФУРНА,2296,42.842891,23.322382
СТАРАТА ФУРНА,2297,42.843145,23.322124
ТЪРГОВСКИ К-С НАДЕЖДА,2298,42.726456,23.302727
ТЪРГОВСКИ К-С НАДЕЖДА,2299,42.726541,23.302372
ХАНЧЕТО - ПО ЖЕЛАНИЕ,2300,42.62679,23.358609
ХАНЧЕТО,2301,42.707974,23.52029
ХАНЧЕТО,2302,42.707401,23.519622
ХАНЧЕТО - ПО ЖЕЛАНИЕ,2304,42.626485,23.358742
ХИПЕРМАРКЕТ БИЛА,2306,42.7204,23.255669
ХИПОДРУМА БАНКЯ,2307,42.722619,23.201153
ХИПОДРУМА БАНКЯ,2308,42.722671,23.200699
ХЛАДИЛЕН ЗАВОД,2310,42.708736,23.334584
ХЛАДИЛЕН ЗАВОД,2311,42.708242,23.334088
ХЛАДИЛЕН ЗАВОД,2312,42.708498,23.332272
ХЛЕБОЗАВОДА,2313,42.660343,23.320717
ХЛЕБОЗАВОДА,2314,42.660462,23.320495
ХЛЕБОЗАВОД БОТУНЕЦ АД,2315,42.737391,23.510528
ХЛЕБОЗАВОДА - ПО ЖЕЛАНИЕ,2316,42.717942,23.187541
ХЛЕБОЗАВОДА - ПО ЖЕЛАНИЕ,2317,42.718073,23.188187
ХМС,2318,42.655216,23.381439
ХМС,2319,42.655597,23.382263
ХОТЕЛ МАКСИ,2320,42.641735,23.334563
ХОТЕЛ МАКСИ,2321,42.642957,23.334462
ХОТЕЛ ГОРНА БАНЯ,2322,42.677483,23.237521
ХОТЕЛ ГОРНА БАНЯ,2323,42.676655,23.238582
ХОТЕЛ ПЛИСКА,2324,42.676088,23.359261
ХОТЕЛ ПЛИСКА,2325,42.676658,23.359882
ХОТЕЛ ПЛИСКА,2326,42.675022,23.359154
ХОТЕЛ ПЛИСКА,2327,42.675558,23.358893
ХОТЕЛ ХЕМУС,2329,42.678297,23.322587
ХОТЕЛ ХЕМУС,2330,42.679118,23.321839
ЦАРЕВА МАХАЛА,2331,42.524497,23.360173
ЦЕНТРАЛЕН ГРОБИЩЕН ПАРК,2332,42.711369,23.336954
ЦЕНТРАЛЕН ГРОБИЩЕН ПАРК,2333,42.711577,23.337146
ЦЕНТРАЛНИ ХАЛИ,2334,42.699872,23.323768
ЦЕНТРАЛНИ ХАЛИ,2335,42.699914,23.323745
ЦЕНТРАЛНИ ХАЛИ,2336,42.700021,23.322414
ЦЕНТРАЛНИ ХАЛИ,2337,42.700386,23.322468
ЦЕНТЪР КВ. АБДОВИЦА,2338,42.664463,23.423522
ЦЕНТЪР КВ. АБДОВИЦА,2339,42.66479,23.423022
ЦЕНТЪР С. ВОЙНЕГОВЦИ,2340,42.801815,23.422443
ЦЕНТЪР С. ВОЙНЕГОВЦИ,2341,42.80125,23.422054
ЦЕНТЪР ПО ХИГИЕНА,2342,42.682632,23.301717
ЦЕНТЪР ПО ХИГИЕНА,2343,42.681825,23.301485
ЦЕНТЪР С. ПОДГУМЕР,2344,42.802862,23.402818
ЦЕНТЪР С. ПОДГУМЕР,2345,42.802676,23.402534
ЦЕНТЪР КВ.ФИЛИПОВЦИ,2346,42.719721,23.221192
ЦЕНТЪР КВ.ФИЛИПОВЦИ,2347,42.719637,23.222231
ЦЕНТЪР С. МРАМОР,2348,42.784569,23.273281
НАЧАЛО С. ЖИТЕН,2349,42.811492,23.256077
НАЧАЛО С. ЖИТЕН,2350,42.811286,23.256131
ТЕХНИЧЕСКА БИБЛИОТЕКА,2351,42.664504,23.360711
ТЕХНИЧЕСКА БИБЛИОТЕКА,2352,42.664295,23.359527
НЦ ПО РАДИОБИОЛОГИЯ - ПО ЖЕЛАНИЕ,2353,42.632315,23.35482
НЦ ПО РАДИОБИОЛОГИЯ,2354,42.632202,23.354792
УЛ. ОДЕСА,2355,42.725871,23.344608
УЛ. ОДЕСА,2356,42.725539,23.344333
УЛ. ПРОФ. АЛ. СТАНИШЕВ,2357,42.723913,23.259183
УЛ. РАЛИЦА,2358,42.603139,23.4752
УЛ. РАЛИЦА,2359,42.603293,23.474636
УЛ. ЛЮЛЯК,2360,42.677657,23.464715
УЛ. ЛЮЛЯК,2361,42.677555,23.464622
ПЛ. ВИТОША,2362,42.756141,23.429752
ПЛ. ВИТОША,2363,42.756019,23.429955
УЛ. ПРОФ. АЛ. СТАНИШЕВ,2364,42.722636,23.257575
ЧИТАЛИЩЕ Д. ЧИНТУЛОВ,2365,42.662301,23.345371
ЧИТАЛИЩЕ Д. ЧИНТУЛОВ,2366,42.663269,23.344748
ЧИТАЛИЩЕ ОТЕЦ ПАИСИЙ,2367,42.692683,23.359956
ЧИТАЛИЩЕ ОТЕЦ ПАИСИЙ,2368,42.692514,23.359427
ДОМ НА КУЛТУРАТА ИСКЪР,2369,42.664652,23.39897
ЦЪРКВАТА СВ. ГЕОРГИ,2370,42.69674,23.222963
ЦЪРКВАТА СВ. ГЕОРГИ,2371,42.696667,23.223932
ДОМ НА КУЛТУРАТА ИСКЪР,2372,42.664892,23.399378
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,2373,42.630625,23.373281
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,2374,42.629938,23.374134
ШЛАКОВ ЦЕХ,2375,42.736428,23.554048
ШЛАКОВ ЦЕХ,2376,42.736664,23.554012
ШУМАКО - ПО ЖЕЛАНИЕ,2377,42.601465,23.350062
ШУМАКО - ПО ЖЕЛАНИЕ,2378,42.601246,23.350981
ЮЖЕН ПАРК,2379,42.67501,23.307915
ЮЖЕН ПАРК,2380,42.674601,23.30935
СТУДЕНТСКИ ГРАД,2381,42.645278,23.333614
СТУДЕНТСКИ ГРАД,2382,42.646013,23.334359
ЯЗ. СУХОДОЛ,2383,42.706307,23.230398
ЯЗ. МАЛО БУЧИНО,2384,42.697049,23.191255
МАГАЗИН МОСЮ БРИКОЛАЖ,2385,42.732287,23.249448
УЛ. ОБРАДОВСКИ ПЪТ,2386,42.747866,23.350725
УЛ. ОБРАДОВСКИ ПЪТ,2387,42.747602,23.350509
БЛ. 442 Ж.К. МЛАДОСТ-4,2388,42.630602,23.379034
БЛ. 442 Ж.К. МЛАДОСТ-4,2389,42.630623,23.378128
БИЗНЕС ПАРК СОФИЯ,2390,42.628637,23.375147
БИЗНЕС ПАРК СОФИЯ,2391,42.628737,23.375038
БЛ. 472 Ж.К. МЛАДОСТ-4,2392,42.627205,23.378649
БЛ. 472 Ж.К. МЛАДОСТ-4,2393,42.627119,23.37862
БЛ. 480 Ж.К. МЛАДОСТ-4,2394,42.626588,23.381626
БЛ. 480 Ж.К. МЛАДОСТ-4,2395,42.626362,23.382368
143-ТО ОУ,2396,42.701954,23.355406
Ж.К. ЛЮЛИН-8,2397,42.722952,23.261715
БЛ. 539 Ж.К.ЛЮЛИН-5,2398,42.711564,23.241631
ЗАПАДЕН ПАРК,2399,42.715808,23.283829
УЛ. ВАСИЛ ЛЕВСКИ,2401,42.600589,23.49616
УЛ. ВАСИЛ ЛЕВСКИ,2402,42.600638,23.495988
МОСТА НА Р.БЛАЗНА БАРА,2403,42.597552,23.50229
МОСТА НА Р.БЛАЗНА БАРА,2404,42.597526,23.502185
ШКОЛА БЧК,2405,42.595096,23.507709
ПЪТЯ ЗА ЛЕТИЩЕ ВРАЖДЕБНА,2407,42.706677,23.407362
ХИПЕРМАРКЕТ ПРАКТИКЕР,2408,42.641653,23.409079
ХИПЕРМАРКЕТ ПРАКТИКЕР,2409,42.641173,23.409877
УЛ. ПРОЛЕТ,2410,42.630557,23.194051
УЛ. ПРОЛЕТ,2411,42.630923,23.194016
ЦЕНТЪР ДОЛНИ ЛОЗЕН,2412,42.603634,23.494099
НАЧАЛО ДОЛНИ ЛОЗЕН,2413,42.608066,23.497726
УЛ. МЛАДОСТ - ПО ЖЕЛАНИЕ,2415,42.799976,23.400863
УЛ. МЛАДОСТ - ПО ЖЕЛАНИЕ,2416,42.799801,23.40079
БЛ. 226 Ж.К. ДРУЖБА-2,2417,42.654199,23.401267
БУЛ. ЦАРИЦА ЙОАНА,2418,42.711381,23.271894
БУЛ. ЦАРИЦА ЙОАНА,2419,42.711404,23.271393
УЛ. ПЛОВДИВ,2420,42.708793,23.299669
УЛ. ПЛОВДИВ,2421,42.708961,23.299798
УЛ. ФЕЛИКС КАНИЦ,2423,42.684599,23.297578
Ж.К. ДРУЖБА -1,2424,42.654352,23.411519
АВТОСТАНЦИЯ ИЗТОК,2427,42.704253,23.386482
АВТОСТАНЦИЯ ИЗТОК,2428,42.703888,23.386479
УЛ. ХРИСТО СИЛЯНОВ,2429,42.731725,23.296726
Ж.К. ЛЕВСКИ-Г,2430,42.712171,23.380225
БУЛ. БРЮКСЕЛ,2432,42.663998,23.389471
БУЛ. БРЮКСЕЛ,2433,42.663679,23.389114
Ж. К. ОБЕЛЯ 1,2434,42.736508,23.267947
МОСТА НА Р. ИСКЪР КВ. ВРАЖДЕБНА,2439,42.710259,23.419025
МОСТА НА Р. ИСКЪР КВ. ВРАЖДЕБНА,2440,42.710261,23.418846
КАНТОНА,2441,42.708598,23.432637
БЛ. 119 Ж.К. ОБЕЛЯ-1,2442,42.736675,23.272133
БЛ. 119 Ж.К. ОБЕЛЯ-1,2443,42.737725,23.273414
БЛ. 119 Ж.К. ОБЕЛЯ-1,2448,42.737466,23.272264
Ж.К. МАГНОЛИЯ - ПО ЖЕЛАНИЕ,2449,42.648748,23.242671
Ж.К. МАГНОЛИЯ - ПО ЖЕЛАНИЕ,2450,42.648806,23.242715
РЕСТОРАНТ АЛЕКСАНДРИЯ,2451,42.685527,23.403287
РВД,2452,42.684022,23.409294
РВД,2453,42.684354,23.408522
ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,2454,42.68854,23.415103
ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,2455,42.687929,23.413316
СТОКОВ БАЗАР ИЛИЯНЦИ,2456,42.740713,23.317838
СТОКОВ БАЗАР ИЛИЯНЦИ,2457,42.74074,23.31764
НИМ,2458,42.657046,23.271778
ПЛОЩАДА КВ. ВРАЖДЕБНА,2459,42.712803,23.419076
ГАРА КУРИЛО,2460,42.81855,23.356335
Ж.К. МЛАДОСТ 1,2463,42.650972,23.367786
УЛ. МАК,2464,42.676118,23.232038
УЛ. МАК,2465,42.676161,23.232512
ТОЛУМСКА МАХАЛА - ПО ЖЕЛАНИЕ,2469,42.597888,23.162119
ТОЛУМСКА МАХАЛА - ПО ЖЕЛАНИЕ,2470,42.598106,23.162233
УЛ. ЙЕРУСАЛИМ,2471,42.654273,23.371707
НОВА ТЕЛЕВИЗИЯ,2473,42.679781,23.400251
НОВА ТЕЛЕВИЗИЯ,2474,42.679522,23.400046
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2477,42.721737,23.307608
УЛ. 5010,2478,42.665742,23.41651
УЛ. 5010,2479,42.665621,23.416801
БАЛКАН СТАР,2480,42.709922,23.350257
УЛ. МАКГАХАН,2481,42.706648,23.35063
УЛ. ВИТИНЯ,2482,42.709057,23.368947
СОФГЕОПРОУЧВАНЕ,2484,42.743161,23.329285
СОФГЕОПРОУЧВАНЕ,2485,42.743537,23.329515
БЛ. 323 Ж.К. МЛАДОСТ-3,2486,42.638795,23.374858
БЛ. 323 Ж.К. МЛАДОСТ-3,2487,42.639272,23.37502
БЛ. 325 Ж.К. МЛАДОСТ-3,2488,42.634657,23.374876
БЛ. 325 Ж.К. МЛАДОСТ-3,2489,42.636031,23.375067
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,2490,42.629033,23.372814
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,2491,42.628165,23.373473
КИНО АРЕНА ІІ,2492,42.623769,23.376828
КИНО АРЕНА ІІ,2493,42.623874,23.376027
ТЕХНОПОЛИС Ж.К. МЛАДОСТ-4,2494,42.623537,23.379573
ТЕХНОПОЛИС Ж.К. МЛАДОСТ-4,2495,42.623652,23.379873
ПО ЖЕЛАНИЕ,2496,42.722188,23.128999
ПО ЖЕЛАНИЕ,2497,42.721898,23.129209
УЛ. КАЛО,2498,42.602076,23.174254
УЛ. КАЛО,2499,42.602008,23.174115
УЛ. ВИТОША,2500,42.532155,23.367468
НАЧАЛО ТОЛЕВА МАХАЛА,2501,42.748562,23.223767
УЛ. ХАН ТЕРВЕЛ КВ. МАКСИМ ГОРКИ,2502,42.771002,23.188776
УЛ. ХАН ТЕРВЕЛ КВ. МАКСИМ ГОРКИ,2503,42.770018,23.19017
УЛ. ХАН КРУМ КВ. МАКСИМ ГОРКИ,2504,42.773321,23.184975
УЛ. ХАН КРУМ КВ. МАКСИМ ГОРКИ,2505,42.77305,23.185186
ПЪТЕН ВЪЗЕЛ  КАЛОТИНА,2506,42.776258,23.18028
БЛ. 60 СТУДЕНТСКИ ГРАД,2507,42.643088,23.340789
БЛ. 60 СТУДЕНТСКИ ГРАД,2508,42.643042,23.340036
ХОТЕЛ МАКСИ,2509,42.642953,23.336621
ПО ЖЕЛАНИЕ,2510,42.688077,23.451766
ПО ЖЕЛАНИЕ,2511,42.688276,23.451813
РАЗКЛОНА ЗА С. ДОЛНИ БОГРОВ,2512,42.705152,23.489768
УЛ. ГЕРГАНА,2513,42.782687,23.518617
УЛ. ГЕРГАНА,2514,42.783203,23.518811
УЛ. ПРОСВЕТА,2519,42.724505,23.316257
ЕКОБУЛСОРТ - ПО ЖЕЛАНИЕ,2520,42.730132,23.225435
ЕКОБУЛСОРТ - ПО ЖЕЛАНИЕ,2521,42.730012,23.224853
ПО ЖЕЛАНИЕ - НОВА МАХАЛА,2522,42.695085,23.445779
ПО ЖЕЛАНИЕ - НОВА МАХАЛА,2523,42.695145,23.445655
78-МО СОУ БАНКЯ,2524,42.711701,23.140756
ПРЕЧИСТВАТЕЛНА СТАНЦИЯ,2526,42.753387,23.353237
КВ. РЕПУБЛИКА-2,2527,42.744215,23.231045
83-ТО ОУ ПАНЧАРЕВО,2529,42.595601,23.409121
РАЗКЛОНА ЗА КВ. СЕСЛАВЦИ,2530,42.780298,23.515103
РАЗКЛОНА ЗА КВ. СЕСЛАВЦИ,2531,42.780608,23.515728
ПО ЖЕЛАНИЕ -  ШОЛЦ БЪЛГАРИЯ,2532,42.753238,23.494596
ПО ЖЕЛАНИЕ -  ШОЛЦ БЪЛГАРИЯ,2533,42.753835,23.493763
УЛ. ЛИПА,2534,42.78017,23.518205
УЛ. ЛИПА,2535,42.779976,23.518206
